Course Type,Course Title,course link,Provider,specialisation
specialisation,Executive Data Science,https://www.coursera.org/specializations/executive-data-science,Johns Hopkins University,5-course Specialization
specialisation,Methods and Statistics in Social Sciences,https://www.coursera.org/specializations/social-science,University of Amsterdam,5-course Specialization
specialisation,Geographic Information Systems (GIS),https://www.coursera.org/specializations/gis,"University of California, Davis",5-course Specialization
specialisation,Career Success,https://www.coursera.org/specializations/career-success,"University of California, Irvine",10-course Specialization
specialisation,Business and Financial Modeling,https://www.coursera.org/specializations/wharton-business-financial-modeling,University of Pennsylvania,5-course Specialization
specialisation,Data Visualization with Tableau,https://www.coursera.org/specializations/data-visualization,"University of California, Davis",5-course Specialization
specialisation,Construction Management,https://www.coursera.org/specializations/construction-management,Columbia University,4-course Specialization
course,Data Analysis with Python,https://www.coursera.org/learn/dataanalysiswithpython,IBM,
course,From Idea to Startup,https://www.coursera.org/learn/startup-entrepreneurship-from-idea-to-startup,Technion - Israel Institute of Technology,
specialisation,Functional Programming in Scala,https://www.coursera.org/specializations/scala,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne,5-course Specialization
specialisation,Data Analysis and Presentation Skills: the PwC Approach,https://www.coursera.org/specializations/pwc-analytics,PwC,5-course Specialization
specialisation,Introduction to Project Management Principles and Practices,https://www.coursera.org/specializations/project-management,"University of California, Irvine",4-course Specialization
specialisation,Machine Learning,https://www.coursera.org/specializations/machine-learning,University of Washington,4-course Specialization
specialisation,Java Programming and Software Engineering Fundamentals,https://www.coursera.org/specializations/java-programming,Duke University,5-course Specialization
specialisation,Digital Marketing,https://www.coursera.org/specializations/digital-marketing,University of Illinois at Urbana-Champaign,7-course Specialization
specialisation,Business Analytics,https://www.coursera.org/specializations/business-analytics,University of Pennsylvania,5-course Specialization
specialisation,Algorithms,https://www.coursera.org/specializations/algorithms,Stanford University,4-course Specialization
specialisation,Foundations of Positive Psychology ,https://www.coursera.org/specializations/positivepsychology,University of Pennsylvania,5-course Specialization
specialisation,Architecting with Google Cloud Platform,https://www.coursera.org/specializations/gcp-architecture,Google Cloud,6-course Specialization
specialisation,Graphic Design,https://www.coursera.org/specializations/graphic-design,California Institute of the Arts,5-course Specialization
specialisation,Executive Data Science,https://www.coursera.org/specializations/executive-data-science,Johns Hopkins University,5-course Specialization
specialisation,Methods and Statistics in Social Sciences,https://www.coursera.org/specializations/social-science,University of Amsterdam,5-course Specialization
specialisation,Geographic Information Systems (GIS),https://www.coursera.org/specializations/gis,"University of California, Davis",5-course Specialization
specialisation,Career Success,https://www.coursera.org/specializations/career-success,"University of California, Irvine",10-course Specialization
specialisation,Business and Financial Modeling,https://www.coursera.org/specializations/wharton-business-financial-modeling,University of Pennsylvania,5-course Specialization
specialisation,Data Visualization with Tableau,https://www.coursera.org/specializations/data-visualization,"University of California, Davis",5-course Specialization
specialisation,Construction Management,https://www.coursera.org/specializations/construction-management,Columbia University,4-course Specialization
course,Data Analysis with Python,https://www.coursera.org/learn/dataanalysiswithpython,IBM,
course,From Idea to Startup,https://www.coursera.org/learn/startup-entrepreneurship-from-idea-to-startup,Technion - Israel Institute of Technology,
specialisation,Functional Programming in Scala,https://www.coursera.org/specializations/scala,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne,5-course Specialization
specialisation,Data Analysis and Presentation Skills: the PwC Approach,https://www.coursera.org/specializations/pwc-analytics,PwC,5-course Specialization
specialisation,Introduction to Project Management Principles and Practices,https://www.coursera.org/specializations/project-management,"University of California, Irvine",4-course Specialization
specialisation,Machine Learning,https://www.coursera.org/specializations/machine-learning,University of Washington,4-course Specialization
specialisation,Java Programming and Software Engineering Fundamentals,https://www.coursera.org/specializations/java-programming,Duke University,5-course Specialization
specialisation,Digital Marketing,https://www.coursera.org/specializations/digital-marketing,University of Illinois at Urbana-Champaign,7-course Specialization
specialisation,Business Analytics,https://www.coursera.org/specializations/business-analytics,University of Pennsylvania,5-course Specialization
specialisation,Algorithms,https://www.coursera.org/specializations/algorithms,Stanford University,4-course Specialization
specialisation,Foundations of Positive Psychology ,https://www.coursera.org/specializations/positivepsychology,University of Pennsylvania,5-course Specialization
specialisation,Architecting with Google Cloud Platform,https://www.coursera.org/specializations/gcp-architecture,Google Cloud,6-course Specialization
specialisation,Graphic Design,https://www.coursera.org/specializations/graphic-design,California Institute of the Arts,5-course Specialization
specialisation,Executive Data Science,https://www.coursera.org/specializations/executive-data-science,Johns Hopkins University,5-course Specialization
specialisation,Methods and Statistics in Social Sciences,https://www.coursera.org/specializations/social-science,University of Amsterdam,5-course Specialization
specialisation,Geographic Information Systems (GIS),https://www.coursera.org/specializations/gis,"University of California, Davis",5-course Specialization
specialisation,Career Success,https://www.coursera.org/specializations/career-success,"University of California, Irvine",10-course Specialization
specialisation,Business and Financial Modeling,https://www.coursera.org/specializations/wharton-business-financial-modeling,University of Pennsylvania,5-course Specialization
specialisation,Data Visualization with Tableau,https://www.coursera.org/specializations/data-visualization,"University of California, Davis",5-course Specialization
specialisation,Construction Management,https://www.coursera.org/specializations/construction-management,Columbia University,4-course Specialization
course,Data Analysis with Python,https://www.coursera.org/learn/dataanalysiswithpython,IBM,
course,From Idea to Startup,https://www.coursera.org/learn/startup-entrepreneurship-from-idea-to-startup,Technion - Israel Institute of Technology,
specialisation,Functional Programming in Scala,https://www.coursera.org/specializations/scala,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne,5-course Specialization
specialisation,Data Analysis and Presentation Skills: the PwC Approach,https://www.coursera.org/specializations/pwc-analytics,PwC,5-course Specialization
specialisation,Introduction to Project Management Principles and Practices,https://www.coursera.org/specializations/project-management,"University of California, Irvine",4-course Specialization
specialisation,Machine Learning,https://www.coursera.org/specializations/machine-learning,University of Washington,4-course Specialization
specialisation,Java Programming and Software Engineering Fundamentals,https://www.coursera.org/specializations/java-programming,Duke University,5-course Specialization
specialisation,Digital Marketing,https://www.coursera.org/specializations/digital-marketing,University of Illinois at Urbana-Champaign,7-course Specialization
specialisation,Business Analytics,https://www.coursera.org/specializations/business-analytics,University of Pennsylvania,5-course Specialization
specialisation,Algorithms,https://www.coursera.org/specializations/algorithms,Stanford University,4-course Specialization
specialisation,Foundations of Positive Psychology ,https://www.coursera.org/specializations/positivepsychology,University of Pennsylvania,5-course Specialization
specialisation,Architecting with Google Cloud Platform,https://www.coursera.org/specializations/gcp-architecture,Google Cloud,6-course Specialization
specialisation,Graphic Design,https://www.coursera.org/specializations/graphic-design,California Institute of the Arts,5-course Specialization
specialisation,Executive Data Science,https://www.coursera.org/specializations/executive-data-science,Johns Hopkins University,5-course Specialization
specialisation,Methods and Statistics in Social Sciences,https://www.coursera.org/specializations/social-science,University of Amsterdam,5-course Specialization
specialisation,Geographic Information Systems (GIS),https://www.coursera.org/specializations/gis,"University of California, Davis",5-course Specialization
specialisation,Career Success,https://www.coursera.org/specializations/career-success,"University of California, Irvine",10-course Specialization
specialisation,Business and Financial Modeling,https://www.coursera.org/specializations/wharton-business-financial-modeling,University of Pennsylvania,5-course Specialization
specialisation,Data Visualization with Tableau,https://www.coursera.org/specializations/data-visualization,"University of California, Davis",5-course Specialization
specialisation,Construction Management,https://www.coursera.org/specializations/construction-management,Columbia University,4-course Specialization
course,Data Analysis with Python,https://www.coursera.org/learn/dataanalysiswithpython,IBM,
course,From Idea to Startup,https://www.coursera.org/learn/startup-entrepreneurship-from-idea-to-startup,Technion - Israel Institute of Technology,
specialisation,Functional Programming in Scala,https://www.coursera.org/specializations/scala,Ãcole Polytechnique FÃ©dÃ©rale de Lausanne,5-course Specialization
specialisation,Data Analysis and Presentation Skills: the PwC Approach,https://www.coursera.org/specializations/pwc-analytics,PwC,5-course Specialization
specialisation,Introduction to Project Management Principles and Practices,https://www.coursera.org/specializations/project-management,"University of California, Irvine",4-course Specialization
